userID,taskID,domain,iteration,expertiseLevel,utility
60c048ca962103e0da201a34,1,mesh,12,N,0.23480681681902812
60c048ca962103e0da201a34,1,mesh,13,N,0.25379251948921006
60c048ca962103e0da201a34,1,mesh,14,N,0.3085165022724911
60c048ca962103e0da201a34,1,mesh,15,N,0.3894078607526836
60c048ca962103e0da201a34,1,mesh,16,N,0.48948415241604715
60c048ca962103e0da201a34,1,mesh,17,N,0.5953019945487922
60c048ca962103e0da201a34,1,mesh,18,N,0.6802906485808846
60c048ca962103e0da201a34,1,mesh,19,N,0.7118995381005061
60c048ca962103e0da201a34,2,mesh,0,N,0.6046364347699076
60c048ca962103e0da201a34,2,mesh,1,N,0.5930893462403246
60c048ca962103e0da201a34,2,mesh,2,N,0.5179988790542863
60c048ca962103e0da201a34,2,mesh,3,N,0.4150446866725571
60c048ca962103e0da201a34,2,mesh,4,N,0.32688218883025166
60c048ca962103e0da201a34,2,mesh,5,N,0.28058053618244927
60c048ca962103e0da201a34,2,mesh,6,N,0.27924455361591977
60c048ca962103e0da201a34,2,mesh,7,N,0.30974483208599934
60c048ca962103e0da201a34,2,mesh,8,N,0.356556622287764
60c048ca962103e0da201a34,2,mesh,9,N,0.40938384651462484
60c048ca962103e0da201a34,2,mesh,10,N,0.4604063226945194
60c048ca962103e0da201a34,2,mesh,11,N,0.49775576895546764
60c048ca962103e0da201a34,2,mesh,12,N,0.5054874177147636
60c048ca962103e0da201a34,2,mesh,13,N,0.47365039470862524
60c048ca962103e0da201a34,2,mesh,14,N,0.411074943095196
60c048ca962103e0da201a34,2,mesh,15,N,0.34826868551702306
60c048ca962103e0da201a34,2,mesh,16,N,0.3238023103521872
60c048ca962103e0da201a34,2,mesh,17,N,0.3606608503088501
60c048ca962103e0da201a34,2,mesh,18,N,0.44864027549495283
60c048ca962103e0da201a34,2,mesh,19,N,0.546551000723827
60c048ca962103e0da201a34,3,mesh,0,N,0.32319932063288687
60c048ca962103e0da201a34,3,mesh,1,N,0.24416014083025675
60c048ca962103e0da201a34,3,mesh,2,N,0.20666118932056649
60c048ca962103e0da201a34,3,mesh,3,N,0.21445992685427115
60c048ca962103e0da201a34,3,mesh,4,N,0.2590807689410616
60c048ca962103e0da201a34,3,mesh,5,N,0.32497817574509696
60c048ca962103e0da201a34,3,mesh,6,N,0.3950208835453561
60c048ca962103e0da201a34,3,mesh,7,N,0.45449998560458726
60c048ca962103e0da201a34,3,mesh,8,N,0.4938196471154421
60c048ca962103e0da201a34,3,mesh,9,N,0.5105708101513148
60c048ca962103e0da201a34,3,mesh,10,N,0.5106046913063458
60c048ca962103e0da201a34,3,mesh,11,N,0.5065370079153552
60c048ca962103e0da201a34,3,mesh,12,N,0.5125839454714416
60c048ca962103e0da201a34,3,mesh,13,N,0.5370016435397912
60c048ca962103e0da201a34,3,mesh,14,N,0.5759601032071004
60c048ca962103e0da201a34,3,mesh,15,N,0.6130804117951274
60c048ca962103e0da201a34,3,mesh,16,N,0.6261445671884891
60c048ca962103e0da201a34,3,mesh,17,N,0.5981174790828615
60c048ca962103e0da201a34,3,mesh,18,N,0.5265813819699524
60c048ca962103e0da201a34,3,mesh,19,N,0.42625091717998037
60d102d6cb41f508b8174aa6,1,image,0,N,0.591423692639929
60d102d6cb41f508b8174aa6,1,image,1,N,0.5406903107363549
60d102d6cb41f508b8174aa6,1,image,2,N,0.46672610111655904
60d102d6cb41f508b8174aa6,1,image,3,N,0.38527034804952726
60d102d6cb41f508b8174aa6,1,image,4,N,0.3099638919894208
60d102d6cb41f508b8174aa6,1,image,5,N,0.2595620377051783
60d102d6cb41f508b8174aa6,1,image,6,N,0.25764261354923224
60d102d6cb41f508b8174aa6,1,image,7,N,0.31939033395701466
60d102d6cb41f508b8174aa6,1,image,8,N,0.43403895814810395
60d102d6cb41f508b8174aa6,1,image,9,N,0.5593558989936352
60d102d6cb41f508b8174aa6,1,image,10,N,0.6381212588678635
60d102d6cb41f508b8174aa6,1,image,11,N,0.6298604063180128
60d102d6cb41f508b8174aa6,1,image,12,N,0.5373548527157349
60d102d6cb41f508b8174aa6,1,image,13,N,0.4084511052437291
60d102d6cb41f508b8174aa6,1,image,14,N,0.30985850279729443
60d102d6cb41f508b8174aa6,1,image,15,N,0.2892452703453848
60d102d6cb41f508b8174aa6,1,image,16,N,0.35015892895475575
60d102d6cb41f508b8174aa6,1,image,17,N,0.454880971769047
60d102d6cb41f508b8174aa6,1,image,18,N,0.5505918481169955
60d102d6cb41f508b8174aa6,1,image,19,N,0.5991739657780051
60d102d6cb41f508b8174aa6,2,image,0,N,0.38408806774208315
60d102d6cb41f508b8174aa6,2,image,1,N,0.3807320360036147
60d102d6cb41f508b8174aa6,2,image,2,N,0.35577449337090544
60d102d6cb41f508b8174aa6,2,image,3,N,0.2986761919307345
60d102d6cb41f508b8174aa6,2,image,4,N,0.21826816186123807
60d102d6cb41f508b8174aa6,2,image,5,N,0.14407113650997352
60d102d6cb41f508b8174aa6,2,image,6,N,0.11437926915400923
60d102d6cb41f508b8174aa6,2,image,7,N,0.15634660501267533
60d102d6cb41f508b8174aa6,2,image,8,N,0.2697551419345551
60d102d6cb41f508b8174aa6,2,image,9,N,0.4247932148976567
60d102d6cb41f508b8174aa6,2,image,10,N,0.5755425689884296
60d102d6cb41f508b8174aa6,2,image,11,N,0.6809956348679299
60d102d6cb41f508b8174aa6,2,image,12,N,0.7212938429959719
60d102d6cb41f508b8174aa6,2,image,13,N,0.701116828476602
60d102d6cb41f508b8174aa6,2,image,14,N,0.6411501053368411
60d102d6cb41f508b8174aa6,2,image,15,N,0.56549132479269
60d102d6cb41f508b8174aa6,2,image,16,N,0.49308615800762234
60d102d6cb41f508b8174aa6,2,image,17,N,0.4357781566536236
60d102d6cb41f508b8174aa6,2,image,18,N,0.3996449356912849
60d102d6cb41f508b8174aa6,2,image,19,N,0.38498161593744046
60d102d6cb41f508b8174aa6,3,image,0,N,0.6475109471363534
60d102d6cb41f508b8174aa6,3,image,1,N,0.5142342756961596
60d102d6cb41f508b8174aa6,3,image,2,N,0.366924158555992
60d102d6cb41f508b8174aa6,3,image,3,N,0.31339747762987535
60d102d6cb41f508b8174aa6,3,image,4,N,0.3804774618540881
60d102d6cb41f508b8174aa6,3,image,5,N,0.4995215274124294
60d102d6cb41f508b8174aa6,3,image,6,N,0.570395823505579
60d102d6cb41f508b8174aa6,3,image,7,N,0.5481097215617664
60d102d6cb41f508b8174aa6,3,image,8,N,0.4788022694012196
60d102d6cb41f508b8174aa6,3,image,9,N,0.45544010074316554
60d102d6cb41f508b8174aa6,3,image,10,N,0.5317182580515273
60d102d6cb41f508b8174aa6,3,image,11,N,0.6683439430336209
60d102d6cb41f508b8174aa6,3,image,12,N,0.759234841453063
60d102d6cb41f508b8174aa6,3,image,13,N,0.7181242953284313
60d102d6cb41f508b8174aa6,3,image,14,N,0.5543372798557925
60d102d6cb41f508b8174aa6,3,image,15,N,0.3734551778371479
60d102d6cb41f508b8174aa6,3,image,16,N,0.2992318682020982
60d102d6cb41f508b8174aa6,3,image,17,N,0.37793718886663646
60d102d6cb41f508b8174aa6,3,image,18,N,0.5418818680779316
60d102d6cb41f508b8174aa6,3,image,19,N,0.6619510679844117
60d96d582f946a04161d162d,1,image,0,I,0.4121418364194065
60d96d582f946a04161d162d,1,image,1,I,0.3765353516017861
60d96d582f946a04161d162d,1,image,2,I,0.30391510711492487
60d96d582f946a04161d162d,1,image,3,I,0.24013585516114402
60d96d582f946a04161d162d,1,image,4,I,0.2301346764038743
60d96d582f946a04161d162d,1,image,5,I,0.2880224254817393
60d96d582f946a04161d162d,1,image,6,I,0.3898323272234426
60d96d582f946a04161d162d,1,image,7,I,0.49258196713634644
60d96d582f946a04161d162d,1,image,8,I,0.5633795465471
60d96d582f946a04161d162d,1,image,9,I,0.5960844801417802
60d96d582f946a04161d162d,1,image,10,I,0.604866918726679
60d96d582f946a04161d162d,1,image,11,I,0.6035429025860755
60d96d582f946a04161d162d,1,image,12,I,0.5904942165322055
60d96d582f946a04161d162d,1,image,13,I,0.5525887280494536
60d96d582f946a04161d162d,1,image,14,I,0.4837294711839335
60d96d582f946a04161d162d,1,image,15,I,0.3999275973373042
60d96d582f946a04161d162d,1,image,16,I,0.335048196553825
60d96d582f946a04161d162d,1,image,17,I,0.3179674871816523
60d96d582f946a04161d162d,1,image,18,I,0.34885464820743145
60d96d582f946a04161d162d,1,image,19,I,0.39501015023554126
60d96d582f946a04161d162d,2,image,0,I,0.4092285498007912
60d96d582f946a04161d162d,2,image,1,I,0.5487847495706801
60d96d582f946a04161d162d,2,image,2,I,0.6362410982866775
60d96d582f946a04161d162d,2,image,3,I,0.6038480574691857
60d96d582f946a04161d162d,2,image,4,I,0.464510152441361
60d96d582f946a04161d162d,2,image,5,I,0.30768611131535933
60d96d582f946a04161d162d,2,image,6,I,0.2372846404804733
60d96d582f946a04161d162d,2,image,7,I,0.2981172472013961
60d96d582f946a04161d162d,2,image,8,I,0.44667661271874043
60d96d582f946a04161d162d,2,image,9,I,0.5871207635123212
60d96d582f946a04161d162d,2,image,10,I,0.6424927788528944
60d96d582f946a04161d162d,2,image,11,I,0.605205117517293
60d96d582f946a04161d162d,2,image,12,I,0.5299354689461937
60d96d582f946a04161d162d,2,image,13,I,0.4797784663745467
60d96d582f946a04161d162d,2,image,14,I,0.4733608952810677
60d96d582f946a04161d162d,2,image,15,I,0.47689766538551553
60d96d582f946a04161d162d,2,image,16,I,0.4450305977861141
60d96d582f946a04161d162d,2,image,17,I,0.3720112909202931
60d96d582f946a04161d162d,2,image,18,I,0.3060019687920878
60d96d582f946a04161d162d,2,image,19,I,0.3113132941198104
60d96d582f946a04161d162d,3,image,0,I,0.4960379389208184
60d96d582f946a04161d162d,3,image,1,I,0.5624955767049378
60d96d582f946a04161d162d,3,image,2,I,0.6160095400088121
60d96d582f946a04161d162d,3,image,3,I,0.5920256107062775
60d96d582f946a04161d162d,3,image,4,I,0.48437390804526376
60d96d582f946a04161d162d,3,image,5,I,0.3533403681188796
60d96d582f946a04161d162d,3,image,6,I,0.27887722650568386
60d96d582f946a04161d162d,3,image,7,I,0.2971941401469095
60d96d582f946a04161d162d,3,image,8,I,0.3728532722816352
60d96d582f946a04161d162d,3,image,9,I,0.42938097833569483
60d96d582f946a04161d162d,3,image,10,I,0.4132495748658751
60d96d582f946a04161d162d,3,image,11,I,0.33855936193949787
60d96d582f946a04161d162d,3,image,12,I,0.2755776431045761
60d96d582f946a04161d162d,3,image,13,I,0.29247499730295967
60d96d582f946a04161d162d,3,image,14,I,0.39812813611267517
60d96d582f946a04161d162d,3,image,15,I,0.533014506903123
60d96d582f946a04161d162d,3,image,16,I,0.6157102236585765
60d96d582f946a04161d162d,3,image,17,I,0.606861065548398
60d96d582f946a04161d162d,3,image,18,I,0.5382885085178235
60d96d582f946a04161d162d,3,image,19,I,0.4837593663150622
60db1aa26a738eacd0a5e22f,1,image,0,N,0.5486406770295809
60db1aa26a738eacd0a5e22f,1,image,1,N,0.5584050451197614
60db1aa26a738eacd0a5e22f,1,image,2,N,0.4414211079286048
60db1aa26a738eacd0a5e22f,1,image,3,N,0.7335095495387847
60db1aa26a738eacd0a5e22f,1,image,4,N,0.3440156931772125
60db1aa26a738eacd0a5e22f,1,image,5,N,0.6800583579378022
60db1aa26a738eacd0a5e22f,1,image,6,N,0.6394340785847561
60db1aa26a738eacd0a5e22f,1,image,7,N,0.3063488173142858
60db1aa26a738eacd0a5e22f,1,image,8,N,0.619570677190629
60db1aa26a738eacd0a5e22f,1,image,9,N,0.5749007911630817
60db1aa26a738eacd0a5e22f,1,image,10,N,0.3321476862464792
60db1aa26a738eacd0a5e22f,1,image,11,N,0.4575927701878416
60db1aa26a738eacd0a5e22f,1,image,12,N,0.7471037760584305
60db1aa26a738eacd0a5e22f,1,image,13,N,0.4188088905721228
60db1aa26a738eacd0a5e22f,1,image,14,N,0.3594506873992651
60db1aa26a738eacd0a5e22f,1,image,15,N,0.3270075450519312
60db1aa26a738eacd0a5e22f,1,image,16,N,0.6445618997632906
60db1aa26a738eacd0a5e22f,1,image,17,N,0.7774734098698626
60db1aa26a738eacd0a5e22f,1,image,18,N,0.5990442221912862
60db1aa26a738eacd0a5e22f,1,image,19,N,0.724768256760722
60db1aa26a738eacd0a5e22f,2,image,0,N,0.6051613671336428
60db1aa26a738eacd0a5e22f,2,image,1,N,0.3283358950971352
60db1aa26a738eacd0a5e22f,2,image,2,N,0.21908949256517413
60db1aa26a738eacd0a5e22f,2,image,3,N,0.41748640655224234
60db1aa26a738eacd0a5e22f,2,image,4,N,0.2433534448119822
60db1aa26a738eacd0a5e22f,2,image,5,N,0.3707351133944554
60db1aa26a738eacd0a5e22f,2,image,6,N,0.4322441508231936
60db1aa26a738eacd0a5e22f,2,image,7,N,0.5535826077010036
60db1aa26a738eacd0a5e22f,2,image,8,N,0.4781691535706662
60db1aa26a738eacd0a5e22f,2,image,9,N,0.4899567377419969
60db1aa26a738eacd0a5e22f,2,image,10,N,0.7430760186106692
60db1aa26a738eacd0a5e22f,2,image,11,N,0.6037514183983039
60db1aa26a738eacd0a5e22f,2,image,12,N,0.3350586443664929
60db1aa26a738eacd0a5e22f,2,image,13,N,0.6534111289648374
60db1aa26a738eacd0a5e22f,2,image,14,N,0.54468807012198
60db1aa26a738eacd0a5e22f,2,image,15,N,0.3876044549676314
60db1aa26a738eacd0a5e22f,2,image,16,N,0.8463962831742132
60db1aa26a738eacd0a5e22f,2,image,17,N,0.6540209775451432
60db1aa26a738eacd0a5e22f,2,image,18,N,0.7136887152796327
60db1aa26a738eacd0a5e22f,2,image,19,N,0.6703252026315553
60db1aa26a738eacd0a5e22f,3,image,0,N,0.46740354665692874
60db1aa26a738eacd0a5e22f,3,image,1,N,0.3997697348511386
60db1aa26a738eacd0a5e22f,3,image,2,N,0.5997727385364587
60db1aa26a738eacd0a5e22f,3,image,3,N,0.24720032698038966
60db1aa26a738eacd0a5e22f,3,image,4,N,0.541028916339179
60db1aa26a738eacd0a5e22f,3,image,5,N,0.2936523944395017
60db1aa26a738eacd0a5e22f,3,image,6,N,0.5103817161492608
60db1aa26a738eacd0a5e22f,3,image,7,N,0.36386514694259103
60db1aa26a738eacd0a5e22f,3,image,8,N,0.46632516171539606
60db1aa26a738eacd0a5e22f,3,image,9,N,0.38128654516254656
60db1aa26a738eacd0a5e22f,3,image,10,N,0.4802901471240428
60db1aa26a738eacd0a5e22f,3,image,11,N,0.30153178450432305
60db1aa26a738eacd0a5e22f,3,image,12,N,0.6028804820450019
60db1aa26a738eacd0a5e22f,3,image,13,N,0.37151324467137514
60db1aa26a738eacd0a5e22f,3,image,14,N,0.5175590444165704
60db1aa26a738eacd0a5e22f,3,image,15,N,0.4474506830226223
60db1aa26a738eacd0a5e22f,3,image,16,N,0.447992636691668
60db1aa26a738eacd0a5e22f,3,image,17,N,0.6889849960895241
60db1aa26a738eacd0a5e22f,3,image,18,N,0.5253953689386884
60db1aa26a738eacd0a5e22f,3,image,19,N,0.47727516196615744
60dbbc0ae0cea5626de2ac0a,1,mesh,0,N,0.44608649872730033
60dbbc0ae0cea5626de2ac0a,1,mesh,1,N,0.3538800591119371
60dbbc0ae0cea5626de2ac0a,1,mesh,2,N,0.3786133709257262
60dbbc0ae0cea5626de2ac0a,1,mesh,3,N,0.477474090576602
60dbbc0ae0cea5626de2ac0a,1,mesh,4,N,0.5567014974067758
60dbbc0ae0cea5626de2ac0a,1,mesh,5,N,0.549824683524332
60dbbc0ae0cea5626de2ac0a,1,mesh,6,N,0.452640327717789
60dbbc0ae0cea5626de2ac0a,1,mesh,7,N,0.31463509069638174
60dbbc0ae0cea5626de2ac0a,1,mesh,8,N,0.21180659919004402
60dbbc0ae0cea5626de2ac0a,1,mesh,9,N,0.20616603641729472
60dbbc0ae0cea5626de2ac0a,1,mesh,10,N,0.29710327609317866
60dbbc0ae0cea5626de2ac0a,1,mesh,11,N,0.4043673540117762
60dbbc0ae0cea5626de2ac0a,1,mesh,12,N,0.4242851874318085
60dbbc0ae0cea5626de2ac0a,1,mesh,13,N,0.32957288829048026
60dbbc0ae0cea5626de2ac0a,1,mesh,14,N,0.21240662161055993
60dbbc0ae0cea5626de2ac0a,1,mesh,15,N,0.20678966206429705
60dbbc0ae0cea5626de2ac0a,1,mesh,16,N,0.3544786757627918
60dbbc0ae0cea5626de2ac0a,1,mesh,17,N,0.5539147911746761
60dbbc0ae0cea5626de2ac0a,1,mesh,18,N,0.6525948621714666
60dbbc0ae0cea5626de2ac0a,1,mesh,19,N,0.5900922611696635
60dbbc0ae0cea5626de2ac0a,2,mesh,0,N,0.6274556431919015
60dbbc0ae0cea5626de2ac0a,2,mesh,1,N,0.5182190614767402
60dbbc0ae0cea5626de2ac0a,2,mesh,2,N,0.4798684891524094
60dbbc0ae0cea5626de2ac0a,2,mesh,3,N,0.4881432875060589
60dbbc0ae0cea5626de2ac0a,2,mesh,4,N,0.44253486839711975
60dbbc0ae0cea5626de2ac0a,2,mesh,5,N,0.3197418191109094
60dbbc0ae0cea5626de2ac0a,2,mesh,6,N,0.22607874172174927
60dbbc0ae0cea5626de2ac0a,2,mesh,7,N,0.2757756168246132
60dbbc0ae0cea5626de2ac0a,2,mesh,8,N,0.4484901290282678
60dbbc0ae0cea5626de2ac0a,2,mesh,9,N,0.6042736031708489
60dbbc0ae0cea5626de2ac0a,2,mesh,10,N,0.6309929217368786
60dbbc0ae0cea5626de2ac0a,2,mesh,11,N,0.5403489985539022
60dbbc0ae0cea5626de2ac0a,2,mesh,12,N,0.4148050659284519
60dbbc0ae0cea5626de2ac0a,2,mesh,13,N,0.3055941928493876
60dbbc0ae0cea5626de2ac0a,2,mesh,14,N,0.2208912731476863
60dbbc0ae0cea5626de2ac0a,2,mesh,15,N,0.18850878548229416
60dbbc0ae0cea5626de2ac0a,2,mesh,16,N,0.2643174107163166
60dbbc0ae0cea5626de2ac0a,2,mesh,17,N,0.4497744406541715
60dbbc0ae0cea5626de2ac0a,2,mesh,18,N,0.6397716915033338
60dbbc0ae0cea5626de2ac0a,2,mesh,19,N,0.7048264288951893
60dbbc0ae0cea5626de2ac0a,3,mesh,0,N,0.41906370541661114
60dbbc0ae0cea5626de2ac0a,3,mesh,1,N,0.531909855945832
60dbbc0ae0cea5626de2ac0a,3,mesh,2,N,0.6341795294372201
60dbbc0ae0cea5626de2ac0a,3,mesh,3,N,0.6666835697176745
60dbbc0ae0cea5626de2ac0a,3,mesh,4,N,0.6227340658178344
60dbbc0ae0cea5626de2ac0a,3,mesh,5,N,0.544519844024102
60dbbc0ae0cea5626de2ac0a,3,mesh,6,N,0.4830518256924787
60dbbc0ae0cea5626de2ac0a,3,mesh,7,N,0.45700803481956853
60dbbc0ae0cea5626de2ac0a,3,mesh,8,N,0.4444794987578028
60dbbc0ae0cea5626de2ac0a,3,mesh,9,N,0.41218999029692927
60dbbc0ae0cea5626de2ac0a,3,mesh,10,N,0.3543680769463383
60dbbc0ae0cea5626de2ac0a,3,mesh,11,N,0.30536595844291525
60dbbc0ae0cea5626de2ac0a,3,mesh,12,N,0.3130608862450489
60dbbc0ae0cea5626de2ac0a,3,mesh,13,N,0.3946392763910454
60dbbc0ae0cea5626de2ac0a,3,mesh,14,N,0.5132134289465567
60dbbc0ae0cea5626de2ac0a,3,mesh,15,N,0.5980904382372334
60dbbc0ae0cea5626de2ac0a,3,mesh,16,N,0.5957144245430589
60dbbc0ae0cea5626de2ac0a,3,mesh,17,N,0.5117936141224474
60dbbc0ae0cea5626de2ac0a,3,mesh,18,N,0.41023971975776213
60dbbc0ae0cea5626de2ac0a,3,mesh,19,N,0.3679045795629644
60e343946a7faddde88fbe3c,1,mesh,0,I,0.4697779708052066
60e343946a7faddde88fbe3c,1,mesh,1,I,0.46314636558562533
60e343946a7faddde88fbe3c,1,mesh,2,I,0.42279481928092344
60e343946a7faddde88fbe3c,1,mesh,3,I,0.40206638764621777
60e343946a7faddde88fbe3c,1,mesh,4,I,0.44137852884870526
60e343946a7faddde88fbe3c,1,mesh,5,I,0.5365834534536127
60e343946a7faddde88fbe3c,1,mesh,6,I,0.6423690823658984
60e343946a7faddde88fbe3c,1,mesh,7,I,0.706848975833269
60e343946a7faddde88fbe3c,1,mesh,8,I,0.7089113818079085
60e343946a7faddde88fbe3c,1,mesh,9,I,0.6688193923431685
60e343946a7faddde88fbe3c,1,mesh,10,I,0.6253902882949163
60e343946a7faddde88fbe3c,1,mesh,11,I,0.6006812731434815
60e343946a7faddde88fbe3c,1,mesh,12,I,0.582669543130812
60e343946a7faddde88fbe3c,1,mesh,13,I,0.540304830360225
60e343946a7faddde88fbe3c,1,mesh,14,I,0.45726911337024023
60e343946a7faddde88fbe3c,1,mesh,15,I,0.35441110143677285
60e343946a7faddde88fbe3c,1,mesh,16,I,0.2799660928955033
60e343946a7faddde88fbe3c,1,mesh,17,I,0.2738494757455044
60e343946a7faddde88fbe3c,1,mesh,18,I,0.3348802141761572
60e343946a7faddde88fbe3c,1,mesh,19,I,0.41869577942839475
60e343946a7faddde88fbe3c,2,mesh,0,I,0.4175539622152742
60e343946a7faddde88fbe3c,2,mesh,1,I,0.491103560210485
60e343946a7faddde88fbe3c,2,mesh,2,I,0.4532390506368217
60e343946a7faddde88fbe3c,2,mesh,3,I,0.3322672935275022
60e343946a7faddde88fbe3c,2,mesh,4,I,0.22113474881367898
60e343946a7faddde88fbe3c,2,mesh,5,I,0.20570121787564055
60e343946a7faddde88fbe3c,2,mesh,6,I,0.29972803402560944
60e343946a7faddde88fbe3c,2,mesh,7,I,0.4376233096820612
60e343946a7faddde88fbe3c,2,mesh,8,I,0.5289236449628786
60e343946a7faddde88fbe3c,2,mesh,9,I,0.5289553060839444
60e343946a7faddde88fbe3c,2,mesh,10,I,0.4684322643163814
60e343946a7faddde88fbe3c,2,mesh,11,I,0.41991603750038814
60e343946a7faddde88fbe3c,2,mesh,12,I,0.4315832201525377
60e343946a7faddde88fbe3c,2,mesh,13,I,0.4851334407092378
60e343946a7faddde88fbe3c,2,mesh,14,I,0.5133729746286929
60e343946a7faddde88fbe3c,2,mesh,15,I,0.4621043332242517
60e343946a7faddde88fbe3c,2,mesh,16,I,0.3430441458950651
60e343946a7faddde88fbe3c,2,mesh,17,I,0.23134619716012708
60e343946a7faddde88fbe3c,2,mesh,18,I,0.20746739843192916
60e343946a7faddde88fbe3c,2,mesh,19,I,0.29032874810523146
60e343946a7faddde88fbe3c,3,mesh,0,I,0.48277919142130654
60e343946a7faddde88fbe3c,3,mesh,1,I,0.46335237662902073
60e343946a7faddde88fbe3c,3,mesh,2,I,0.50811967563988
60e343946a7faddde88fbe3c,3,mesh,3,I,0.5644350391371347
60e343946a7faddde88fbe3c,3,mesh,4,I,0.5623644932544832
60e343946a7faddde88fbe3c,3,mesh,5,I,0.4751236283997199
60e343946a7faddde88fbe3c,3,mesh,6,I,0.3439818627812181
60e343946a7faddde88fbe3c,3,mesh,7,I,0.246812611298646
60e343946a7faddde88fbe3c,3,mesh,8,I,0.2361285943936166
60e343946a7faddde88fbe3c,3,mesh,9,I,0.2977454367828566
60e343946a7faddde88fbe3c,3,mesh,10,I,0.3642454259989419
60e343946a7faddde88fbe3c,3,mesh,11,I,0.37215197696515917
60e343946a7faddde88fbe3c,3,mesh,12,I,0.3155353060963061
60e343946a7faddde88fbe3c,3,mesh,13,I,0.2515675200135493
60e343946a7faddde88fbe3c,3,mesh,14,I,0.2531055579145746
60e343946a7faddde88fbe3c,3,mesh,15,I,0.3471372293412887
60e343946a7faddde88fbe3c,3,mesh,16,I,0.4897992587858587
60e343946a7faddde88fbe3c,3,mesh,17,I,0.5988178821264247
60e343946a7faddde88fbe3c,3,mesh,18,I,0.6171543216169564
60e343946a7faddde88fbe3c,3,mesh,19,I,0.5560699872093424
60eee9b2a83c9d1e14de4788,1,text,0,E,0.32168452715949886
60eee9b2a83c9d1e14de4788,1,text,1,E,0.4189111299877579
60eee9b2a83c9d1e14de4788,1,text,2,E,0.546224327032353
60eee9b2a83c9d1e14de4788,1,text,3,E,0.6304779691869485
60eee9b2a83c9d1e14de4788,1,text,4,E,0.6419443423172657
60eee9b2a83c9d1e14de4788,1,text,5,E,0.6031872903544913
60eee9b2a83c9d1e14de4788,1,text,6,E,0.5573928165828672
60eee9b2a83c9d1e14de4788,1,text,7,E,0.5273395348032919
60eee9b2a83c9d1e14de4788,1,text,8,E,0.5010184785849696
60eee9b2a83c9d1e14de4788,1,text,9,E,0.45420670091341536
60eee9b2a83c9d1e14de4788,1,text,10,E,0.3866785220480007
60eee9b2a83c9d1e14de4788,1,text,11,E,0.3361244777207831
60eee9b2a83c9d1e14de4788,1,text,12,E,0.35316441870115
60eee9b2a83c9d1e14de4788,1,text,13,E,0.4558065017526064
60eee9b2a83c9d1e14de4788,1,text,14,E,0.6023906263327793
60eee9b2a83c9d1e14de4788,1,text,15,E,0.7099830303239129
60eee9b2a83c9d1e14de4788,1,text,16,E,0.709104945594495
60eee9b2a83c9d1e14de4788,1,text,17,E,0.5948050893491085
60eee9b2a83c9d1e14de4788,1,text,18,E,0.43423042036137893
60eee9b2a83c9d1e14de4788,1,text,19,E,0.322991700322443
60eee9b2a83c9d1e14de4788,2,text,0,E,0.2219434375137355
60eee9b2a83c9d1e14de4788,2,text,1,E,0.24387697176738124
60eee9b2a83c9d1e14de4788,2,text,2,E,0.3338186660973325
60eee9b2a83c9d1e14de4788,2,text,3,E,0.41387585473168476
60eee9b2a83c9d1e14de4788,2,text,4,E,0.4243365865454196
60eee9b2a83c9d1e14de4788,2,text,5,E,0.3723210088303907
60eee9b2a83c9d1e14de4788,2,text,6,E,0.3228871227858511
60eee9b2a83c9d1e14de4788,2,text,7,E,0.34078608166870805
60eee9b2a83c9d1e14de4788,2,text,8,E,0.4322682026964082
60eee9b2a83c9d1e14de4788,2,text,9,E,0.5363280015395436
60eee9b2a83c9d1e14de4788,2,text,10,E,0.5735491094061346
60eee9b2a83c9d1e14de4788,2,text,11,E,0.5124366025875492
60eee9b2a83c9d1e14de4788,2,text,12,E,0.39789985247396875
60eee9b2a83c9d1e14de4788,2,text,13,E,0.31722600019144453
60eee9b2a83c9d1e14de4788,2,text,14,E,0.33036254141897003
60eee9b2a83c9d1e14de4788,2,text,15,E,0.42117597260474177
60eee9b2a83c9d1e14de4788,2,text,16,E,0.5097888312142212
60eee9b2a83c9d1e14de4788,2,text,17,E,0.5164849281149935
60eee9b2a83c9d1e14de4788,2,text,18,E,0.42561947073546513
60eee9b2a83c9d1e14de4788,2,text,19,E,0.2979623988510694
60eee9b2a83c9d1e14de4788,3,text,0,E,0.2899864187009309
60eee9b2a83c9d1e14de4788,3,text,1,E,0.2724187747946777
60eee9b2a83c9d1e14de4788,3,text,2,E,0.3130870083622444
60eee9b2a83c9d1e14de4788,3,text,3,E,0.4069112139849836
60eee9b2a83c9d1e14de4788,3,text,4,E,0.5120461270862781
60eee9b2a83c9d1e14de4788,3,text,5,E,0.5770736252968893
60eee9b2a83c9d1e14de4788,3,text,6,E,0.5772929190378424
60eee9b2a83c9d1e14de4788,3,text,7,E,0.5317987491321173
60eee9b2a83c9d1e14de4788,3,text,8,E,0.4877636294831768
60eee9b2a83c9d1e14de4788,3,text,9,E,0.4841498538188067
60eee9b2a83c9d1e14de4788,3,text,10,E,0.5231579815964257
60eee9b2a83c9d1e14de4788,3,text,11,E,0.5711379684739827
60eee9b2a83c9d1e14de4788,3,text,12,E,0.5869331344662286
60eee9b2a83c9d1e14de4788,3,text,13,E,0.5540562854803283
60eee9b2a83c9d1e14de4788,3,text,14,E,0.49107286738208794
60eee9b2a83c9d1e14de4788,3,text,15,E,0.43330056412620077
